,id,created_at,screen_name,retweet_count,favorite_count,text
963,1311434353151545345,2020-09-30 22:34:49,OurFutureBot,83,0,Reusable Silicone Food Bags
964,1311434268023967747,2020-09-30 22:34:29,OurFutureBot,41,0,Reusable Silicone Food Bags
1357,1311305154700939265,2020-09-30 14:01:26,OurFutureBot,8,0,Lesenswert foodwatch-Grnder Thilo Bode diskutiert mit von ber Klima-Proteste https
1463,1311275292326006784,2020-09-30 12:02:46,OurFutureBot,1,0,Food thought replies tweet
1493,1311267056306786304,2020-09-30 11:30:03,OurFutureBot,1,0,hours straight hot oven morning 's beeswax food wraps finished h
1504,1311263367085150209,2020-09-30 11:15:23,OurFutureBot,4,0,CEFS works create resilient local food systems find evidence-based solutions food producers consumers mitig
1608,1311233679763668995,2020-09-30 09:17:25,OurFutureBot,1,0,make communities food systems resilient crises like without adequate funding R
2277,1310972614622547974,2020-09-29 16:00:02,OurFutureBot,1,0,Give kitchen detox plastic-free food storage options -Stainless steel storage containers
2375,1310947220099928064,2020-09-29 14:19:08,OurFutureBot,1,0,We still time change fossil food .Let
2457,1310927493877166082,2020-09-29 13:00:45,OurFutureBot,2,0,Extreme weather affects food suppliesCorals amp marine systems dangerWeather extremes damage cropsThe warmin
2536,1310904669510807554,2020-09-29 11:30:03,OurFutureBot,3,0,Food waste replaces plastic freezer-to-oven packaging via
2549,1310901151458619393,2020-09-29 11:16:04,OurFutureBot,9,0,`` Save TreeSave life '' Changes inclimatecan affect food production water availability wildlife human health
2580,1310894200519643138,2020-09-29 10:48:27,OurFutureBot,1,0,What fancy little smackerel something n't want plastic wrapper With Food Thoug
2594,1310890505933328384,2020-09-29 10:33:46,OurFutureBot,5,0,A clear summary collecting food waste save money AND reduce carbon Thank
2635,1310878499276816385,2020-09-29 09:46:03,OurFutureBot,1,0,Im nervous anticipating London Estates talk winterizing public realm encourage food amp bever
2720,1310851817748795392,2020-09-29 08:00:02,OurFutureBot,1,0,Eco-friendly Pet food packaging keep food taste nature pollution-free.visit website
6,1311153137529520128,2020-09-30 03:57:22,duremandela,17,0,Wonder could reduce food loss food waste Tips food waste reduction
177,1288547306959183872,2020-07-29 18:49:52,duremandela,39048,0,One worst feelings spending money nasty food
30,1309180426309828608,2020-09-24 17:18:31,Maxwel_Kiptanui,18,0,Growing produce/food gives great sense accomplishment .. My first harvest time kgs en
75,1306101509231382528,2020-09-16 05:24:00,Maxwel_Kiptanui,3,0,Food safety assurance food cause adverse health effects consumer prepared and/or consum
133,1303922248273801217,2020-09-10 05:04:24,Maxwel_Kiptanui,47,0,Did know small family farms make farms worldwide They backbone many countries food systems
135,1303922119991062538,2020-09-10 05:03:53,Maxwel_Kiptanui,15,0,Looking forward moderating session build back better inclusive sustainable food systems nourish
144,1303920299616997378,2020-09-10 04:56:39,Maxwel_Kiptanui,3,0,Building Back Better Growing Continent ongoing session Our food systems pursue better production nu
160,1302116544546328576,2020-09-05 05:29:11,Maxwel_Kiptanui,269,0,Am looking Agricultural related organization I brand ambassador promote Food security Agri
175,1300872415602409472,2020-09-01 19:05:27,Maxwel_Kiptanui,70,0,Did know small family farms make farms worldwide They backbone many countries food systems
178,1300858173725736962,2020-09-01 18:08:52,Maxwel_Kiptanui,14,0,What would summer without juicy sweet watermelon Watermelon makes perfect snack picnic food summer dessert
198,1298453703595298817,2020-08-26 02:54:21,Maxwel_Kiptanui,26,0,Local knowledge important building sustainable farming food systems highly productive friendly
207,1296373363892523010,2020-08-20 09:07:50,Maxwel_Kiptanui,3,0,Despite coronavirus epidemic products made macadamia nuts cosmetics foods still selling locally
225,1295717235168882688,2020-08-18 13:40:36,Maxwel_Kiptanui,6,0,When labeled African food reach level amp left behind ju
245,1294226972575518721,2020-08-14 10:58:50,Maxwel_Kiptanui,20,0,When animals end consumers food produced humans farmers count losses
313,1290916634585169920,2020-08-05 07:44:44,Maxwel_Kiptanui,7,0,Omri Cohen CEO Israeli Company Keilot engages GI Food Company happening liv
323,1290915382509948929,2020-08-05 07:39:45,Maxwel_Kiptanui,5,9,Omri Cohen CEO Israeli Company Keilot engages GI Food Company Baringo CountyAll
470,1285452405279252480,2020-07-21 05:51:50,Maxwel_Kiptanui,16,0,Friends food agriculture sector critical responding population growth Africa efficiently preven
583,1280529472110956544,2020-07-07 15:49:51,Maxwel_Kiptanui,46,0,Join us tomorrow morning Am KTN News amp KTN Farmers Tv discuss role youth food security
22,1307008893474799616,2020-09-18 17:29:37,Gibson_Ptoo,0,4,Conservation Agriculture focuses promoting economic increased productivity profits food pr
41,1303392959283462146,2020-09-08 18:01:12,Gibson_Ptoo,9,0,billion us poor buy healthy foods We need change The good news food systems resilient amp ca
67,1291055756003901442,2020-08-05 16:57:33,Gibson_Ptoo,6,0,Why smallholders vital Small farms produce food Africa amp Asia largely
87,1286750271423602688,2020-07-24 19:49:06,Gibson_Ptoo,4,0,It time us get talking food importantly different elemen
9,1309966491593441287,2020-09-26 21:22:04,GreenTreasuresF,0,0,`` If 's safe 's food benefits `` For us
10,1309965543676555264,2020-09-26 21:18:18,GreenTreasuresF,86,0,If 's safe 's food benefits
26,1293175750099718147,2020-08-11 13:21:39,GreenTreasuresF,190,0,No matter size shape come potatoes potatoes delicious Love food matter
28,1310954782270595074,2020-09-29 14:49:11,Consumers_Kenya,9,0,We must start thinking transformation food systems point view poorest
41,1310824381753503744,2020-09-29 06:11:01,Consumers_Kenya,6,0,There pesticide residue food water Pesticides run fields soak ground enter waterc
47,1310823600396611596,2020-09-29 06:07:54,Consumers_Kenya,7,0,If wish lead miserable life Nairobi think food Is tomato pick grocery safe And
76,1309875939145379840,2020-09-26 15:22:14,Consumers_Kenya,63,0,If isnt safe isnt food.Food starting point energy health well-being.How work toget
116,1309019385005309953,2020-09-24 06:38:36,Consumers_Kenya,12,0,What priorities make safe fair healthy amp sustainable An inclusive food system su
120,1308798891236753411,2020-09-23 16:02:26,Consumers_Kenya,9,17,The burden food safety economy cant understated estimates disea
122,1308780518629158912,2020-09-23 14:49:26,Consumers_Kenya,7,11,If wish lead miserable life Nairobi think food Is tomato pick grocery safe A
123,1308778170099871744,2020-09-23 14:40:06,Consumers_Kenya,11,0,Most people suffering ailments associated pesticides residues food Take action
143,1308405358604488709,2020-09-22 13:58:41,Consumers_Kenya,20,0,pandemic revealed fragility Kenyas food system Globally Kenya food security tinker
160,1308009825255686145,2020-09-21 11:46:58,Consumers_Kenya,8,0,Check second multimedia food series collaboration exploring Kenyas fragile food system
212,1307613033523482624,2020-09-20 09:30:16,Consumers_Kenya,0,3,sharing food crime
251,1306875481833308160,2020-09-18 08:39:30,Consumers_Kenya,1,7,Globally pesticides blame plummeting bee populations crucial food production polli
272,1306534882856914944,2020-09-17 10:06:04,Consumers_Kenya,8,0,Unsafe food result inappropriate agricultural practices poor hygiene stage food chain lack pr
281,1306268854029557760,2020-09-16 16:28:58,Consumers_Kenya,2,0,Availability vs accessibility The pandemic exacerbated issues around food security health amp nutrition f
323,1305773329308147712,2020-09-15 07:39:56,Consumers_Kenya,7,0,Is food plate safe
391,1304381992583270405,2020-09-11 11:31:15,Consumers_Kenya,76,0,Efforts transform focus priority areas gt Ensure access safe amp nutritious food gthi
417,1304040912952139777,2020-09-10 12:55:56,Consumers_Kenya,8,0,What problems need overcome achieve food justice sovereignty Kenyas informal settlements
418,1304040873051795458,2020-09-10 12:55:46,Consumers_Kenya,4,0,Lack basic social services creates situation many street food vendors sell food items l
419,1304040774938525698,2020-09-10 12:55:23,Consumers_Kenya,5,0,The principle food safety prevent food contamination also preventing ca
422,1304040532402999297,2020-09-10 12:54:25,Consumers_Kenya,4,0,Improving food security African informal settlements must form part broader set upgrading interventions
424,1304040356493905931,2020-09-10 12:53:43,Consumers_Kenya,2,0,Does cooking determine safe food
426,1304040152684265472,2020-09-10 12:52:54,Consumers_Kenya,6,0,Street food vending important source food many urban dwellers living informal sett
427,1304039999403446273,2020-09-10 12:52:18,Consumers_Kenya,6,0,Food traders typically located near residential areas offering food credit often better equipped
428,1304038431505424384,2020-09-10 12:46:04,Consumers_Kenya,1,0,Not really abolishing people depwnd street food suits pockets
433,1304038370251857922,2020-09-10 12:45:49,Consumers_Kenya,4,0,Mutura favorite street foodBut I think n't abolish check guide
434,1304038358998487042,2020-09-10 12:45:47,Consumers_Kenya,12,0,Q4 Having failed ensuring food market safe human consumption KEBS disbanded
438,1304038312857014273,2020-09-10 12:45:36,Consumers_Kenya,2,0,I totally agree statement Most foods banned foods passed
442,1304038267730489344,2020-09-10 12:45:25,Consumers_Kenya,2,0,Q5 What procedures reporting case food safety h
445,1304038235555987456,2020-09-10 12:45:17,Consumers_Kenya,1,0,In Kenya thing reporting food safety concerns If
454,1304038137765781505,2020-09-10 12:44:54,Consumers_Kenya,1,0,No Lots jobs lost Measures put place ensure food supplied
458,1304038093243248643,2020-09-10 12:44:43,Consumers_Kenya,6,0,Ban harmful agrochemicals boost food safety
459,1304038077564936197,2020-09-10 12:44:40,Consumers_Kenya,6,0,Gov't focus development food safety quality standards including strengthening food value cha
462,1304038042404085761,2020-09-10 12:44:31,Consumers_Kenya,13,0,Q8 Are government agencies responsible food safety management enough https
468,1304037972677996546,2020-09-10 12:44:15,Consumers_Kenya,2,0,Q9 laboratory tests food samples free general public
470,1304037951454748673,2020-09-10 12:44:10,Consumers_Kenya,1,0,Food safety stake Kenya
478,1304037614366978050,2020-09-10 12:42:49,Consumers_Kenya,6,0,The Constitution Kenya article 1 c gives grants every Kenyan Right adequate food All us
481,1304037580246319105,2020-09-10 12:42:41,Consumers_Kenya,1,0,No.I think uninspected food majorly shops supermarkets.Recent researches ha
483,1304037556628140035,2020-09-10 12:42:36,Consumers_Kenya,1,0,How disbanding KEBS ensure food safety KEBS like government institutions understaffed via
484,1304037545001594881,2020-09-10 12:42:33,Consumers_Kenya,5,0,Report case food safety us info.co.ke immediate action
486,1304037523673567233,2020-09-10 12:42:28,Consumers_Kenya,2,0,Hello point sampling foodstuffs How frequent sampling https
489,1304037484842676226,2020-09-10 12:42:18,Consumers_Kenya,1,0,Consumers demanding quality safe food Therefore government build farmers capacity produce com
491,1304037459483938816,2020-09-10 12:42:12,Consumers_Kenya,2,0,Political interference food safety cost consumers
494,1304037425153482752,2020-09-10 12:42:04,Consumers_Kenya,2,0,Deal firmly companies compromise food safety
495,1304037411874369536,2020-09-10 12:42:01,Consumers_Kenya,3,0,Is food safety stake
497,1304037379431370753,2020-09-10 12:41:53,Consumers_Kenya,5,0,According World Health Organization WHO Unsafe food poses global health threats Every year million childre
498,1304037369641926658,2020-09-10 12:41:51,Consumers_Kenya,3,0,Where food supplies insecure people tend shift less healthy diets consume unsafe foods
499,1304037357646229505,2020-09-10 12:41:48,Consumers_Kenya,6,0,There proposal establishment National Food Safety Authority underPolicy passed act p
500,1304037345612763140,2020-09-10 12:41:45,Consumers_Kenya,11,0,One effective ways guaranteeing food safety food value chain Kenya use Bloc
501,1304037332601970688,2020-09-10 12:41:42,Consumers_Kenya,2,0,Join conversation share experience safety food
503,1304037309462065153,2020-09-10 12:41:37,Consumers_Kenya,3,0,Consumers say would like know food eat daily would
508,1304037261105926146,2020-09-10 12:41:25,Consumers_Kenya,6,0,Farmers use killer chemicals grow food study finds The study shows products used Kenyan farmers classif
512,1304037219297099776,2020-09-10 12:41:15,Consumers_Kenya,2,0,A new report projects drought food scarcity Kenya worsen unless adequate
513,1304037206697431043,2020-09-10 12:41:12,Consumers_Kenya,5,0,The inequitable distribution available food societies leads people missing entitlem
515,1304037187013488641,2020-09-10 12:41:07,Consumers_Kenya,3,0,Globally one four people struggles eat healthy food one nine goes hungry according Uni
516,1304037173679849474,2020-09-10 12:41:04,Consumers_Kenya,6,0,Government committed ensure Kenya food secure nation Rejuvenating agricultural sector
