,id,created_at,screen_name,retweet_count,favorite_count,text
457,1269598842015662080,2020-06-07 11:55:26,_Martinez_KE,15,0,`` There evidence new coronavirus causes transmitted food The virus transmit
459,1269597938730389504,2020-06-07 11:51:51,_Martinez_KE,10,0,When talk food safety concerns Kenya people start bashing KEBS KDB mature economies food operator bea
460,1269597913681932289,2020-06-07 11:51:45,_Martinez_KE,12,0,Food safety everybody 's responsibility regulator 's government Robert Kilonzo
464,1269596762362306560,2020-06-07 11:47:10,_Martinez_KE,27,0,On occasion rankings State Food Safety Index released The Index ranks States/
465,1269596706452144128,2020-06-07 11:46:57,_Martinez_KE,1,0,Today occasion let us pledge eat healthy nutritious food time
470,1269596461886517248,2020-06-07 11:45:59,_Martinez_KE,19,0,We without As celebrate let us reflect food farm
475,1269596312326021120,2020-06-07 11:45:23,_Martinez_KE,352,0,DYK people fall ill every year eating contaminated food die year result.Children under-5
476,1269596245535993861,2020-06-07 11:45:07,_Martinez_KE,169,0,You ensure home practising Keys Safer Food:1Keep clean2Separate raw amp cooked3Cook thorou
477,1269596181883224064,2020-06-07 11:44:52,_Martinez_KE,77,0,For food food needs safe must happen every step value chain producers vendors
478,1269595907198255107,2020-06-07 11:43:46,_Martinez_KE,66,0,Safe amp nutritious food sustains us amp keeps us healthy On I want acknowledge everyone workin
479,1269593553728045057,2020-06-07 11:34:25,_Martinez_KE,7,0,Poor food safety standards undermine poverty reduction strategies excluding producers trade market acces
480,1269592862397792256,2020-06-07 11:31:40,_Martinez_KE,6,0,The availability safe food improves health people basic human right
481,1269592644033921025,2020-06-07 11:30:48,_Martinez_KE,11,0,Food safety concerns Kenya persistent due limited awareness
483,1269592306866364416,2020-06-07 11:29:28,_Martinez_KE,8,0,Food service workers must maintain high degree personal cleanliness receiving storing cooking processing packa
484,1269592256564117505,2020-06-07 11:29:16,_Martinez_KE,16,0,Food safety food security two different things Dr. Charles Ochodo tells difference
485,1269591574738018306,2020-06-07 11:26:33,_Martinez_KE,11,0,LIVE How ensure food security Kenya
486,1269591550415245313,2020-06-07 11:26:28,_Martinez_KE,9,0,What efforts made towards achieving food safety Kenya The discussion begins Livestream
487,1269591516701433856,2020-06-07 11:26:20,_Martinez_KE,13,0,M people world fall ill eating contaminated food die every year food safety statistics
508,1268931902985076736,2020-06-05 15:45:15,_Martinez_KE,84,0,June th If safe food everyones responsibility therefore every
546,1267720484042543106,2020-06-02 07:31:31,_Martinez_KE,107,0,/So astounded Israelis determination administration ensure food security nation vi
547,1267720474592714752,2020-06-02 07:31:28,_Martinez_KE,134,0,/On food sufficiency Israelis say bestIn history Israel government-to-government development project
646,1266435027891621889,2020-05-29 18:23:34,_Martinez_KE,0,0,Remove plant foods What eat
348,1260568200850345984,2020-05-13 13:50:53,IFRCAfrica,10,13,To colleagues.You invited MEDIA BRIEFING `` The Impact COVID-19 Food Insecurity
410,1250324867150278657,2020-04-15 07:27:32,IFRCAfrica,38,0,Food distribution Kibra support vulnerable families whose livelihoods affected pandemic
279,1276986494905987073,2020-06-27 21:11:20,MitiAlliance,2,0,Start early know food n't come supermarkets The resident interns helped transplant
291,1276519969304559617,2020-06-26 14:17:31,MitiAlliance,2,0,Food security key well country We contribute enhancing food security small capaci
308,1276417522754105344,2020-06-26 07:30:26,MitiAlliance,1,0,We need ensure food security Kenyans post Covid-19
327,1273873087637970944,2020-06-19 06:59:46,MitiAlliance,4,14,The benefits tree compound means get food clean air seed shade leaves etc Soon enou
330,1273873061796773893,2020-06-19 06:59:40,MitiAlliance,6,17,Soon Covid-19 figure food comes NEW Normal call We want bring
331,1272823821037338624,2020-06-16 09:30:21,MitiAlliance,16,45,Let us teach brothers amp sisters grow food sustainably Post Covid impacts maybe higher fami
341,1272413153347940359,2020-06-15 06:18:30,MitiAlliance,13,0,We 'd like give big shout Michael Waiyaki 's community tree food growing spirit u
406,1260585764695531521,2020-05-13 15:00:41,MitiAlliance,4,0,Join us tomorrow :30pm EAT learn grow food We experts learning go S
410,1260543033692639232,2020-05-13 12:10:53,MitiAlliance,9,21,In chaos lies greatest opportunity impose creative order James Thiongo Timau supplying food across
419,1260202311802118144,2020-05-12 13:36:59,MitiAlliance,2,0,This amazing ... great job addressing food security ar
434,1257212958461042688,2020-05-04 07:38:21,MitiAlliance,8,14,Amidst noise amp impacts quietly food shortage creeping homes The locusts still
435,1257191638411153409,2020-05-04 06:13:38,MitiAlliance,59,0,Food basic need painful somebody go hungry I provide meal `` The `` Adopt Fa
438,1257177531859505153,2020-05-04 05:17:35,MitiAlliance,0,1,Well done lets make sure food homes amp communities
464,1253705726641520641,2020-04-24 15:21:52,MitiAlliance,5,15,The past weeks sharing progress tree nursery We need food security across Keny
517,1249682749260259328,2020-04-13 12:56:00,MitiAlliance,5,0,We learned lot today beginning conversation help ensure sufficient food
540,1249667688596754441,2020-04-13 11:56:09,MitiAlliance,5,0,Nice talking move th question.Q4 During period quarantine food security
564,1249573867233910785,2020-04-13 05:43:20,MitiAlliance,47,72,Food security something must begin discuss amp think Our practices past promp
213,1248869229799059456,2020-04-11 07:03:21,nojo_ke,173,0,Food distribution Kibra disastrous coordination done well nature disaster
1434,1279662407560900610,2020-07-05 06:24:27,CKyobutungi,1,0,Toxic Business Our food eating us via
1455,1279480652950364160,2020-07-04 18:22:13,CKyobutungi,3,0,Support initiative It 's becoming harder eat healthy food misuse pesticides chemica
1456,1279479836688384001,2020-07-04 18:18:59,CKyobutungi,117,0,Safe food constitutional right Yet research shown pesticides used grow food cause cancer cha
1459,1279460250819661824,2020-07-04 17:01:09,CKyobutungi,3,0,Food security big challenge Kenya led lack purchasing power citizens We need
1476,1279064555310718976,2020-07-03 14:48:48,CKyobutungi,36,0,Phase response complete Over tonnes food served mea
1481,1279055939639939072,2020-07-03 14:14:34,CKyobutungi,8,0,Forget foods advertised Tv pharmacy future kitchen
1525,1278779009841717248,2020-07-02 19:54:09,CKyobutungi,1,0,Yes need system Kenya ensure people access food food waste reduc
1537,1278717368202661889,2020-07-02 15:49:12,CKyobutungi,3,9,The food distribution I seen far Unga cooking oil sugar unhealthy btw Is beyond
1764,1275770746653020160,2020-06-24 12:40:23,CKyobutungi,3,0,Catch today PM EAT fellow panelists conversation reimagining food systems future
1765,1275746655850172418,2020-06-24 11:04:39,CKyobutungi,5,0,On June Tomorrow Ill joining amp discuss reimagining food systems post-COVID
2078,1272132876839067648,2020-06-14 11:44:47,CKyobutungi,4,0,also taught us longer fully delegate actualization food pr
2081,1272132469853208578,2020-06-14 11:43:10,CKyobutungi,14,0,This Food System Vision Nairobi via I call Nairobi residents researc
2608,1266325661263843335,2020-05-29 11:08:59,CKyobutungi,36,0,`` Feeding Africa 's billions next years require balance quantity quality amp safety food
2789,1264115912849924096,2020-05-23 08:48:14,CKyobutungi,4,0,Reminder-Please remember take minutes let us know think Food Systems Vision f
2790,1264115886774013953,2020-05-23 08:48:08,CKyobutungi,16,0,The Initiative running short survey inform Nairobi Food System Vision prize
212,1270573906215219201,2020-06-10 04:30:00,DreTtosh,6,0,Who take responsibility food safety
384,1260863910489489408,2020-05-14 09:25:56,DreTtosh,207,0,OUR PROBLEMS- Covid-19 Food Shortage Unemployment Business closure Job losses Debt DistressOUR PRIORITIES-
562,1253221949020438528,2020-04-23 07:19:31,DreTtosh,7,0,Supermarkets throwing away expired food families sleep empty stomach Its time share
563,1253221938656358401,2020-04-23 07:19:28,DreTtosh,0,1,There mechanism distribute food
585,1253215439167070208,2020-04-23 06:53:38,DreTtosh,3,0,This virus passed food kindly dont starve
598,1253213153242034176,2020-04-23 06:44:33,DreTtosh,4,0,Garlic considered healthy food antimircobial properties evidence indicate help figh
962,1251028337239175169,2020-04-17 06:02:53,DreTtosh,2,0,KITUNGUU SAUMUGarlic considered healthy food antimicrobial properties evidences
984,1251025877632245761,2020-04-17 05:53:06,DreTtosh,3,0,Lack proper information Covid_19 causes panic fear anxiety cant also spread food
1387,1247152944530817024,2020-04-06 13:23:27,DreTtosh,8,0,Food cargo movement continues normal Nairobi Kilifi Mombasa Kwale
1390,1247152839501193216,2020-04-06 13:23:02,DreTtosh,3,0,Movement food cargo continue normal throughout containment period road rail air President Uh
1550,1247036424412639232,2020-04-06 05:40:27,DreTtosh,5,0,Maybe planting food well
525,1276057565718294528,2020-06-25 07:40:06,UnKenya,14,0,IOM assessed areas affected floods Budalangi- Busia County amp distribute Non-Food Items affected population
844,1251225875871342593,2020-04-17 19:07:50,UnKenya,18,0,Bravo amp join forces tackle infestation clear amp present danger food security amp livelih
1214,1274994592916668426,2020-06-22 09:16:13,Twaweza_Ke,9,0,At least per cent Kenyans said struggling feed families cost food significant
1227,1273590665457414145,2020-06-18 12:17:31,Twaweza_Ke,6,14,Free GoK testings Vs Gok Relief food via
1250,1272777915072221184,2020-06-16 06:27:56,Twaweza_Ke,1,2,amidst pandemic The management food systems remains weak crisis small bi
1405,1265899219807854592,2020-05-28 06:54:27,Twaweza_Ke,2,0,WHO The impact Covid-19 expected greater among grappling food scarcity malnutrition whi
1423,1265192070433705984,2020-05-26 08:04:30,Twaweza_Ke,1,0,At least people taken ill consuming suspected poisoned foodstuff donated unknown people Gikambura K
1439,1264463821994954752,2020-05-24 07:50:42,Twaweza_Ke,3,0,Agriculture amp Food Security Tourism
1496,1262377388379439105,2020-05-18 13:39:57,Twaweza_Ke,2,0,`` GoK ca n't properly organize lockdown distribute food masks ''
14,1273553838222573573,2020-06-18 09:51:11,MLCBO1,15,0,Video Diaries initiativeUrban farmers food vendors traders consumers report
15,1272572544172900353,2020-06-15 16:51:52,MLCBO1,4,0,also taught us longer fully delegate actualization food pr
17,1272150875910410241,2020-06-14 12:56:18,MLCBO1,7,0,Food Security Urban Poor During
24,1263165814103998475,2020-05-20 17:52:53,MLCBO1,2,0,This amazing Every person right quality food I 'm happy
26,1262963892784975873,2020-05-20 04:30:31,MLCBO1,13,0,We Initiative running quick online engagement inform Nairobi Food System Vision att
27,1261151858737008645,2020-05-15 04:30:08,MLCBO1,11,0,every cases Africa due ECOWAS Parliament told.Hidden deadly danger gt 40 food comm
28,1259547128235425792,2020-05-10 18:13:31,MLCBO1,12,0,Heres draft design layout ensure foods better health Watch
29,1259527431377096704,2020-05-10 16:55:15,MLCBO1,3,7,Proud part Nairobi food system vision
32,1256604311959810048,2020-05-02 15:19:49,MLCBO1,53,0,We excited announce upcoming webinar tackling food insecurity Kenya focus urban poo
33,1254657618116739072,2020-04-27 06:24:21,MLCBO1,1,1,Covid-19 turning humanitarian crisis food insecurity greatest threat
40,1254111592310018052,2020-04-25 18:14:38,MLCBO1,6,16,With trying find sustainable intervention food insecurity covid-19 Among solut
132,1265306029224574977,2020-05-26 15:37:20,Issack_morogo,269,0,Kariobangi Double Agonylice destroy tents Kariobangi evictees Tents food donated affected res
89,1274228616600174592,2020-06-20 06:32:30,ChimimbaPhiri,54,0,During year old agricultural system Valencia producing food million people
100,1271113600502050817,2020-06-11 16:14:33,ChimimbaPhiri,27,0,`` We want thank continued ensure people access safe food throughout pandemic.WHO pro
106,1270198600140800001,2020-06-09 03:38:40,ChimimbaPhiri,9,0,Today pleasure open amp hear food businesses responding
107,1269536972839755778,2020-06-07 07:49:35,ChimimbaPhiri,9,19,Today working member countries ensure food nutri
110,1269532077705375744,2020-06-07 07:30:08,ChimimbaPhiri,66,0,Safe amp nutritious food sustains us amp keeps us healthy On I want acknowledge everyone workin
111,1269348032761520131,2020-06-06 19:18:49,ChimimbaPhiri,3,12,At Launch Regional Food Crises Report I observed believes- moving Disaster mgt
113,1268963798502817793,2020-06-05 17:52:00,ChimimbaPhiri,2,0,A report food crises region highlights armed conflict health economic shocks amp natural disasters continued
118,1268467518244610049,2020-06-04 08:59:57,ChimimbaPhiri,2,0,Speaking launch report food crises stressed need shift disaster mgt amp
122,1266122417107238918,2020-05-28 21:41:22,ChimimbaPhiri,38,0,As I said Security Council last month conflict amp hunger linked There food security without peace amp n
136,1263311679154196480,2020-05-21 03:32:30,ChimimbaPhiri,10,0,`` one biggest partners make sure people producing food `` Take look inside Juba war
